"weight","lat1","lng1","lat2","lng2"
0.00695078921789236,44.95,-93.1,39.16,-75.53
0.0069148014038944,43.23,-71.56,44.95,-93.1
0.00689892616288841,36.17,-86.78,43.23,-71.56
0.00680325882212145,41.15,-104.79,40.28,-76.88
0.00678761725416159,47.04,-122.89,41.82,-71.42
0.00667772249861802,39.15,-119.74,39.16,-75.53
0.00665343219062052,34.04,-80.89,46.81,-100.77
0.00654755094996981,41.15,-104.79,38.57,-121.47
0.00648697455630755,38.35,-81.63,38.57,-121.47
0.00646529149243792,46.81,-100.77,32.32,-90.21
0.00643070188647104,43.08,-89.39,39.16,-75.53
0.0063357909248936,30.31,-97.75,44.32,-69.77
0.00616224575088524,43.23,-71.56,39.77,-104.87
0.0061549206110047,41.82,-71.42,38.57,-121.47
0.00611566386702915,35.68,-105.95,44.32,-69.77
0.00607591735142887,44.26,-72.57,46.81,-100.77
0.00601338646959599,39.04,-95.69,39.16,-75.53
0.00598643212256045,41.82,-71.42,44.95,-93.1
0.00597686403712215,44.26,-72.57,39.78,-89.64
0.00595592153200163,43.23,-71.56,32.35,-86.28
0.0059303145956151,47.04,-122.89,44.26,-72.57
0.00588222199962158,44.37,-100.34,33.76,-84.42
0.00587975565916052,40.78,-111.93,39.16,-75.53
0.00587206165803626,30.31,-97.75,44.37,-100.34
0.00585154068312032,38.57,-92.19,39.16,-75.53
0.00582843609605064,40.78,-111.93,43.23,-71.56
0.00581815879975017,30.31,-97.75,46.6,-112.03
0.00573513208282805,44.37,-100.34,38.57,-121.47
0.00570126734534402,41.15,-104.79,42.34,-71.02
0.00568777823853086,34.04,-80.89,43.23,-71.56
0.00566251453547258,39.78,-89.64,39.16,-75.53
0.00565315538462382,43.23,-71.56,33.76,-84.42
0.00560331003480201,40.22,-74.76,39.04,-95.69
0.00552457672242857,47.04,-122.89,39.16,-75.53
0.00550938341295096,47.04,-122.89,43.23,-71.56
0.00547140743156373,43.23,-71.56,41.58,-93.62
0.00546501061851046,46.6,-112.03,30.46,-84.28
0.00541646089111543,41.82,-71.42,35.68,-105.95
0.00527916322515918,47.04,-122.89,44.32,-69.77
0.00515275298441956,41.82,-71.42,38.57,-92.19
0.00506558118498417,38.35,-81.63,42.67,-73.8
0.0050470459770012,44.26,-72.57,36.17,-86.78
0.00492042710424486,46.81,-100.77,43.23,-71.56
0.00490579578348709,44.92,-123.02,38.2,-84.86
0.00488103628510193,43.23,-71.56,38.2,-84.86
0.00485520430951058,30.31,-97.75,41.82,-71.42
0.00485232430695427,44.26,-72.57,39.15,-119.74
0.00476008732080714,43.23,-71.56,32.32,-90.21
0.00466119901848025,41.15,-104.79,30.45,-91.13
0.0046604244756058,38.35,-81.63,39.15,-119.74
0.00463615745006954,35.82,-78.66,46.6,-112.03
0.00462049991667145,40.78,-111.93,41.82,-71.42
0.00461973883943266,44.26,-72.57,40.22,-74.76
0.00457527479513796,44.37,-100.34,40.22,-74.76
0.00443632307722172,43.23,-71.56,39.15,-119.74
0.0044328172110314,44.37,-100.34,30.46,-84.28
0.00436588332724092,44.26,-72.57,39.78,-86.15
0.00432748564946701,43.23,-71.56,30.45,-91.13
0.00417047353073542,41.15,-104.79,42.71,-84.55
0.00409995631432546,44.32,-69.77,39.78,-89.64
0.00403081840962858,41.82,-71.42,46.81,-100.77
0.00395912401103835,35.47,-97.51,39.16,-75.53
0.00390967359403865,44.32,-69.77,38.57,-121.47
0.00390129844125688,43.23,-71.56,42.71,-84.55
0.00382468764410142,38.35,-81.63,47.04,-122.89
0.00379108333254875,41.15,-104.79,41.77,-72.68
0.00374251861411739,44.26,-72.57,39.99,-82.99
0.00372957905507921,44.26,-72.57,44.92,-123.02
0.00354599222364241,44.26,-72.57,35.82,-78.66
0.00352844516827087,44.37,-100.34,35.82,-78.66
0.00352283132986883,41.15,-104.79,35.82,-78.66
0.00336449550074324,44.26,-72.57,32.35,-86.28
0.00335403426144412,41.15,-104.79,38.98,-76.49
0.00333992154186198,44.26,-72.57,30.46,-84.28
0.00328182009059159,44.26,-72.57,38.57,-92.19
0.00327568728033119,44.92,-123.02,39.16,-75.53
0.00318673270016995,43.23,-71.56,38.57,-121.47
0.00315199308768214,44.37,-100.34,34.04,-80.89
0.00282469881097751,43.23,-71.56,39.78,-89.64
0.0026319852190499,44.26,-72.57,38.91,-77.02
0.00260315894692739,44.37,-100.34,38.91,-77.02
0.00259400984962964,41.15,-104.79,38.91,-77.02
0.00252034817525123,46.6,-112.03,38.91,-77.02
0.00249701161807298,41.15,-104.79,37.53,-77.47
0.00246583739178791,44.26,-72.57,38.57,-121.47
0.00232827780957959,43.08,-89.39,44.26,-72.57
0.00223051013950976,44.26,-72.57,39.77,-104.87
0.00214948149097147,30.31,-97.75,39.16,-75.53
0.00188839445826796,44.26,-72.57,33.54,-112.07
0.00185173870950718,41.15,-104.79,39.99,-82.99
0.00175994192358156,43.23,-71.56,33.54,-112.07
0.00170453594835272,41.15,-104.79,42.67,-73.8
0.00143137871257506,30.31,-97.75,43.23,-71.56
0.00118189778736602,44.26,-72.57,33.76,-84.42
0.001174178786494,41.15,-104.79,33.76,-84.42
0.00110628094407525,41.15,-104.79,30.46,-84.28
0.000736010982370117,44.26,-72.57,30.31,-97.75
